"week_start","KW","year","KW_Y","TS_NaturalDisasters_norm","TS_NaturalDisasters_gt","TS_EUPolitics_norm","TS_EUPolitics_gt","TS_USPolitics_norm","TS_USPolitics_gt","TS_MilitaryGeopolitics_norm","TS_MilitaryGeopolitics_gt","TS_UkraineWar_norm","TS_UkraineWar_gt","TS_EURightwing_norm","TS_EURightwing_gt","TS_Diplomacy_norm","TS_Diplomacy_gt","TS_IsraelGaza_norm","TS_IsraelGaza_gt","TS_ClimateFires_norm","TS_ClimateFires_gt","TS_Accidents_norm","TS_Accidents_gt","TS_Elections_norm","TS_Elections_gt","NYT_AsiaGeopolitics_norm","NYT_AsiaGeopolitics_gt","NYT_UkraineWar_norm","NYT_UkraineWar_gt","NYT_CrimeJustice_norm","NYT_CrimeJustice_gt","NYT_Accidents_norm","NYT_Accidents_gt","NYT_SyriaPolitics_norm","NYT_SyriaPolitics_gt","NYT_GlobalLeaders_norm","NYT_GlobalLeaders_gt","NYT_EconomicCrisis_norm","NYT_EconomicCrisis_gt","NYT_IsraelGaza_norm","NYT_IsraelGaza_gt","NYT_ReligionCulture_norm","NYT_ReligionCulture_gt"
2024-12-01,48,2024,"KW_48_2024",57.953381578883,7.6,52.5141291895976,14.2,35.0147087752717,1.4,63.2402598237424,20.5,42.4057003941221,22.2,36.1418754907538,8.4,83.577950791003,14.4,34.2804706337974,13,41.4108136809845,15.6666666666667,31.0422922413508,8.6,31.6287702516624,0.5,67.796204794492,11.4,59.3985537850271,11.25,41.2176318890687,18.4,42.8908156169006,23.8,44.3822365375813,9.2,100,3.4,92.4344667479283,10.8,35.0315338786055,7,19.1893926001461,11.6
2024-12-08,49,2024,"KW_49_2024",33.4026553543694,7.8,38.5094400276319,13,33.0086311696433,1.4,49.5123007144558,19.5,33.7199254342867,23.8,34.4323604891577,7.8,35.6803009569629,15,33.1630743985507,15,45.1446393580284,20,21.7645044598573,8.2,20.5438509580384,0.5,53.9258033669944,12.2,55.4217956174757,10.75,51.7985232404328,18.4,49.1228037980508,25,100,36,84.0209413485404,3.4,64.5123968271879,12,34.5388061662654,6.25,19.9767450200199,16.4
2024-12-15,50,2024,"KW_50_2024",58.8625764412434,8,51.9408027621632,13.6,42.0572847527099,1.4,43.8900539309835,18.5,30.3491098975881,23,16.4141268477119,7.6,32.4929150120777,23.4,15.6463423206693,12.25,35.8593427713721,17.6666666666667,56.359636562699,6.8,18.2881117040898,0.5,43.0467152821727,8.8,59.5694573541892,11,70.408938281387,13.6,52.2147519196609,25.2,37.626986745167,7.8,39.7002924344737,3,69.7816155996295,9.6,25.7120469592234,5.5,11.8359554290834,15.2
2024-12-22,51,2024,"KW_51_2024",60.134361565087,5.6,26.0281758283244,12.8,28.5348702624348,1.4,37.0399779194597,16,28.6255677089318,23,19.9032826364362,5,36.4606474944534,8.6,22.3415913783252,13.75,36.461101841791,22.3333333333333,100,24.4,13.7463921852021,0.25,26.428120173962,8,53.738295461244,9.25,39.0993911784075,6,62.1236701766731,27.8,20.1782008451855,4.2,27.8470142526288,2.6,46.4974439516746,6.8,23.9003953555444,5.75,11.1914813129798,24.6
2024-12-29,52,2024,"KW_52_2024",43.8854629883476,6.3,27.2348287355837,14,30.4583085604013,2.1,30.396558418604,12.25,28.2047535086205,15.3,62.3159899689746,6.3,32.7206429558718,8.1,17.7643033693617,8.375,54.5679914688703,19.1666666666667,71.2150067518075,21.7,29.523114037733,0.625,28.1903352660132,4.5,39.1834708935171,6.625,31.31392497007,7.7,57.3915846785266,28.1,20.428997793911,7.4,27.8728823274177,4.2,36.3810183389093,4.7,25.689282666782,5.25,11.5984267001841,9.6
2025-01-05,1,2025,"KW_1_2025",43.96143640551,5,31.7101624329794,14.6,53.3059778197777,4.8,19.607292747351,13.25,24.9835484903196,10.2,100,15.2,30.000889703445,3.4,18.4926490844649,5.5,100,26.6666666666667,30.7239165683898,5.4,24.7204649334735,1.25,28.2123895103355,5.8,55.2282818537706,4.5,47.159945418793,15.8,47.9272204137258,5.4,23.6067349564307,10,42.890047900552,6.2,60.4995553574174,3,33.830078312068,4.5,17.3214112587246,2.6
2025-01-12,2,2025,"KW_2_2025",42.7910741562172,4,26.1924033596999,14.6,53.6969987981141,5,25.2766381282767,12,19.9870583754594,9.4,20.9358227995747,8.8,31.4739395910048,3.2,65.8054623136114,12.25,57.7529510926826,20.3333333333333,31.5802502001223,5.8,22.0839290739758,1.5,45.7470668703161,7.2,44.1428498712304,4.5,43.5587450701647,20,44.270985853358,5.8,18.829303747943,9.4,46.2826116344322,5.8,50.5930252057199,3.6,53.1888474490557,12.5,13.5863636605318,2.2
2025-01-19,3,2025,"KW_3_2025",51.9042626009762,5.6,36.8230755229324,15.6,76.8930223045178,21.2,31.7493776617903,11.75,19.9408188991439,11,16.2510322828056,10,25.0791753469358,4.8,60.135697558638,13.5,68.7089425985589,17.3333333333333,20.4930063446005,5.8,15.5499919253527,1.75,33.4144314374238,6.4,40.1729950057907,7.5,66.0648450104642,19.6,46.7942701155945,5.2,21.5511236909303,8.6,27.417722041714,24,60.8519892279033,4.2,62.9153329126748,9.75,12.3101106757728,2
2025-01-26,4,2025,"KW_4_2025",27.3346555453981,4.8,36.2046982370309,15.8,55.0553541286488,5.8,28.5146706279012,10.75,13.5136462996187,8.8,18.6099376569848,22.8,25.6568877694726,4.4,62.4513097415483,10.5,35.3918136905804,8.66666666666667,68.5411139456026,13.6,15.1397342117841,3.75,36.6999047736347,7.4,42.7746743282149,5,42.4656342718343,22.4,57.2040913484537,25.6,28.6139520068245,9.6,47.0833941805728,12.2,64.3412523501262,4.8,62.2072694323488,11.5,17.1066503543846,2.2
2025-02-02,5,2025,"KW_5_2025",56.4797748638712,5.6,44.6453234364584,18.8,88.354707371624,5.8,20.559503619948,10.75,30.3147359202748,8.8,24.395159228899,12.6,51.028797219315,3.8,39.3349895028629,15,66.068930658954,8.66666666666667,41.7433343898004,6.8,12.3807457410061,4.75,49.2209524815055,7.6,43.7083340550383,4.75,38.6678888229282,25.8,49.6928785230676,10,24.6239709244972,11,79.1347020514469,9.4,73.5114144771818,7,31.8263423535365,28.25,15.9760760710715,2.2
2025-02-09,6,2025,"KW_6_2025",48.4796559945123,5.2,51.8482471842834,15.6,66.1485092827915,5.6,13.0911801955565,13.25,49.1069015510314,11.4,42.9228586648052,13.2,20.8240333118288,6.4,35.1667151703941,13,24.9489410977974,7.66666666666667,25.1196629220295,5.2,20.1318705644784,3.5,61.3391930653409,7.4,58.8097356596012,6.25,49.4539415152791,22.2,45.2364676773872,6.6,18.798725549637,9.4,58.8482946512015,9,51.6855667641993,5.2,39.1472596938859,14.25,15.2760651222512,2.2
2025-02-16,7,2025,"KW_7_2025",31.1510006470472,4.8,60.3873265189416,15.4,40.7393007471567,6.6,19.9312796872004,17.25,67.9443151962029,15.2,46.6209429559085,11.4,18.8646980115001,9.8,45.5462447430075,12.5,37.4891147748776,9.33333333333333,40.1125757169979,8.4,9.6825568036761,6.25,57.9983781599617,7.8,61.924104563924,9.75,53.6827142096176,22.2,56.695557096916,10.6,23.925453808138,8.4,54.7946333376113,8.8,50.5062254786775,5.8,43.1126822638077,10.75,26.3491912304674,3.8
2025-02-23,8,2025,"KW_8_2025",34.2558331624837,4.2,53.3015337685804,15.6,61.9505825412872,13.8,15.8858912666249,20.5,52.3823767539025,14.6,41.3429557718451,11.4,21.0255062760942,6.8,44.8240830851465,16.25,17.2792474033765,7.33333333333333,33.9494724672483,4.8,11.0768541573938,25.25,47.7511300933691,8,40.7010831559676,13,39.6628872409404,22.8,33.2699198953578,6.4,33.4800129462765,9.8,64.4227556043542,9.2,75.7166941802021,5.4,37.2575231434903,13.75,27.2204836901284,8.4
2025-03-02,9,2025,"KW_9_2025",53.3538155971437,3.8,83.0389609583797,21.6,66.085513918547,14.4,36.3747219485389,26.5,53.8634813122391,15.6,32.2902749870208,7,42.4454781408978,6.2,33.133360197974,8.25,38.6923954163674,11.3333333333333,27.4392668499838,6.4,11.5592975480493,1.75,66.5601976290536,8.6,57.5720913346955,14.25,48.664883815534,24.6,58.64779368514,6.2,29.6024766240002,10,81.5035794673242,10,88.3150953314196,6.2,46.0693220073344,7.5,26.9089536241735,6.2
2025-03-09,10,2025,"KW_10_2025",36.8069082952827,4.6,47.4637349370794,19.6,51.1570789525882,7.6,35.758867773086,16,77.9769621073258,20.6,20.4162258728843,7,40.996008775794,11.8,27.2261639419268,6,25.3139582500911,9,49.0958469886504,9.8,25.3393412850858,0.75,55.6413732150913,7.8,74.5636832287673,8,33.4747491789446,31.8,50.3279143519851,6.8,25.2295528538881,14.2,66.6067271267258,7.2,56.0990503898557,10.2,39.6503961380534,5.75,18.492604156231,3.2
2025-03-16,11,2025,"KW_11_2025",47.6123338557,5,42.8252911551956,19.4,48.6350703099501,6.6,41.4529679139959,14.75,42.9982389158839,15.4,10.9444112550867,6.6,52.9668347195675,23.4,39.6415784133322,9.25,34.615425482705,15.3333333333333,26.9457229739117,9,12.3734554799759,1.5,45.1593756094468,7.6,64.7647236714583,7.5,53.2141922296747,22.2,56.2693186741137,6.4,24.9392037063183,9.4,56.6214008209135,6.6,67.9740016070823,5.6,45.2249841951544,8.75,17.1728617375234,2.8
2025-03-23,12,2025,"KW_12_2025",64.597446726581,14.4,53.3923486089026,17.2,64.9995105951563,5.4,34.8470126045675,14,68.4601524390126,14.4,13.3395141180337,6.6,29.6009556311372,7.4,31.0957078847846,8,36.63224665358,9.33333333333333,39.0915417350418,8,24.0559383462017,0.75,59.8896322069253,8.2,55.3650924117597,5.75,51.7286340483028,21.6,74.5817240722928,5.8,34.1532096133207,8.6,68.8653461204006,6,84.8364440910628,5.2,36.3295355683482,6.5,20.6636842527812,2.6
2025-03-30,13,2025,"KW_13_2025",74.0335490582958,19.4,34.0710301126728,17,64.6810733050986,9.2,48.4474781537362,12.25,37.8625294417523,10.6,59.3471066248909,6,53.727405995574,6.6,20.9413262359349,7,37.4312402310738,10.6666666666667,42.3106465751569,5,19.5775992406311,0.75,55.7216196318053,9.4,37.2348695943306,6.5,48.3486301533613,21.2,53.4658451291994,6.2,15.6466491654233,9,52.6326648849167,7,57.773423212697,10.6,37.4377864534759,6,18.6268569805479,2.2
2025-04-06,14,2025,"KW_14_2025",58.8444188453636,23.4,66.6472070997416,17.6,56.7715938038275,10,37.803642551979,10.25,67.7145696034296,10.4,18.9144368543394,6.2,26.2196056345367,9.4,19.5617117463907,6.25,17.6903182196594,13.6666666666667,27.5470001480899,6,11.0337649894669,0.5,85.3290633636532,10.2,55.3905994545719,4.25,43.8459297735168,26.4,62.7756970914713,6.2,21.9300614386665,8.6,56.704061623161,7,52.9635765748297,10.4,23.9498511654501,5.5,18.2983901442162,2.6
2025-04-13,15,2025,"KW_15_2025",43.0874441425298,8.4,27.5754936090716,17.6,45.5447760511381,5.6,20.5508900627318,9.75,49.9593576972769,10,26.0997321523381,4.8,33.693723625892,3.6,17.1124345825539,6.25,31.6290683346286,10,26.8090372929874,5.6,10.0497839661056,0.5,58.1769578321852,9,47.6632222922913,4.25,45.1600563363497,30,52.0324353366517,6.6,20.4349935776086,8.4,48.2157288744803,6,72.3739805186266,6.2,23.2240089574076,4.75,23.8549401037125,4.2
2025-04-20,16,2025,"KW_16_2025",56.7910161000176,8.4,26.403063407835,16.2,49.4702098370602,5.8,38.5073134964572,9.25,100,11.2,15.8420053767294,4.4,26.1935103233552,3.6,44.7893315048469,6,67.9373906692866,10,23.5945721106388,5.8,11.8668354612887,0.5,52.8349476604191,8,54.206273914308,5.5,29.5512859803377,24.6,56.6748622781081,6.4,31.2814177312115,8.6,53.3731978798476,5.8,51.4250274198125,5.2,27.418523779758,4.5,99.6781846705029,26.6
2025-04-27,17,2025,"KW_17_2025",49.3177960517858,8.4,28.6870284281869,16,45.6732291442958,5.4,33.285685052532,9.5,35.7024694905256,10.4,15.8703535011063,5.4,28.8616193931238,5.2,32.9730400172402,6,68.0581180483998,15,41.3766507096869,9.8,39.6706078655602,1.25,72.5746049084735,17.2,47.8283844058671,4.75,46.8556633877358,23.6,47.7430082340928,7.4,24.6879728880343,9.2,43.1462568446463,6.2,66.7380700369572,6.6,25.7101306508418,4.5,32.4376547459422,5.6
2025-05-04,18,2025,"KW_18_2025",29.7842514282655,8.4,44.7073924396075,16.4,35.2441806583115,6.2,47.9125626540181,11,76.7764241418849,10,24.2575091737018,6,28.7229237094586,11,46.9411283287534,8.25,17.7528028416405,10.3333333333333,17.1699212868634,4.8,35.6882101149417,3,100,12,69.1197572479884,4.75,51.6214903786715,23,44.4135423169422,6.4,26.5202060301634,9.4,54.454133416689,6,73.3038936145999,5.2,40.2818061709912,6.75,100,12
2025-05-11,19,2025,"KW_19_2025",26.8572339349519,8.8,41.8123166058035,19.8,52.7493155767855,4.2,30.5244256511949,12,91.5079209045896,17,24.3392508629252,6.8,43.4323813220226,8.8,51.7379775530453,10.25,23.0133974488696,20.6666666666667,22.2743990344672,4.8,17.8512132365086,0.75,67.6592880196028,7.2,50.6745972344183,5,60.119370250925,21.8,47.2849774482456,6,25.2551653655699,16.2,74.5021940984983,5.6,69.7061338917362,4.4,38.3351494257684,8.25,44.7717725761557,3.6
2025-05-18,20,2025,"KW_20_2025",74.707684216414,15,64.4404704885483,16,49.8161271156253,5.8,18.8405184071697,10.25,54.6478876314584,14,19.1847098810065,5.6,40.9472209392043,4.4,46.9641496004742,14.5,32.3502383682899,14,33.3694711650878,5.2,38.420272845284,1.5,56.9246188655139,6.6,52.2271832338994,4.75,38.6837909042703,20.8,46.4141423892868,7.6,19.9126712248324,9.4,43.6648819862243,5.2,63.6323997498206,3.8,34.2735971859635,10,27.5553951924141,2.8
2025-05-25,21,2025,"KW_21_2025",53.578643539377,14.6,44.4032453428348,20.8,43.8672492810626,4.2,33.2868256308885,10,44.875206186632,14.4,23.9483073009423,4.8,22.5505694179433,4,50.6111201639735,13.25,43.3210586976058,9,62.2398817523264,6.4,17.5207652377936,0.75,41.4462820421123,5.6,43.2542928731556,7,44.8152622436565,24.6,51.6541075957746,6.4,18.3471741083706,7.6,31.3730263552271,5.6,39.5818824138251,3.6,24.8892259371166,8.5,12.9008637730713,2.4
2025-06-01,22,2025,"KW_22_2025",45.9299267308091,15.4,47.524256021572,18.2,60.1864794470479,7.4,32.3613012451257,12.75,61.2078393786397,15.6,45.009593397235,5.8,29.0706054698065,4.8,46.7018166272315,14.75,45.0752428042914,17,38.71355202444,6.8,36.6500981648918,1.5,50.596994998754,6,69.8039313958291,6.75,29.5085053775167,18.6,55.3464002444342,6.2,14.8793498067735,7.4,44.432293904517,6.4,100,3.4,31.798892289369,8,14.3125877421306,2.2
2025-06-08,23,2025,"KW_23_2025",38.7997426117666,14.4,33.615000207695,15,45.2266532130923,5.8,41.5181278617509,13.75,46.7858714264126,12.6,26.0617343222034,5.4,22.1877507299048,3.6,60.5206160291777,21.25,79.9380494304732,15,54.5485508178739,24.6,17.1551456691802,0.5,50.4208605858129,8.2,100,5,41.434950576145,21.8,100,9,26.9892932240732,14.4,37.7318988294145,7.2,61.996664338777,23,63.6314595679976,13.5,20.1302788640117,2.2
2025-06-15,24,2025,"KW_24_2025",66.6315753652723,13.8,40.1358544339884,16,37.8095954230408,5.4,41.572983486474,18.5,59.9181558346695,11.2,12.1632541662846,4.8,35.0863760533745,4.4,73.3929289069417,16.75,50.7961177371733,20,51.9992899385435,11.2,11.7814175997258,0.5,68.3104227562886,11.2,69.2405314362363,6.5,44.2839753338363,20.6,78.1098706638594,7.4,20.8972850177352,21.2,42.7151852383943,7,72.7549053814714,7.4,72.0520377576481,22.5,19.9903849474029,2.2
2025-06-22,25,2025,"KW_25_2025",30.5575771148459,12.4,68.6706066828477,16,47.3151852070912,5.4,30.0087968254866,29,79.28647171089,10.6,8.1996747565979,5.4,40.5174482286489,4.4,47.136424191085,12.25,42.3359998953917,27.6666666666667,11.7221876447615,6.8,12.2600746783429,0.5,52.9428037234004,13,65.9064460130525,8.5,54.285319458213,29.8,59.3750431507797,7.4,24.7372009166062,26.8,37.698825551796,8,78.7560606533631,4,58.4264334399762,18.75,19.8322079409166,2
2025-06-29,26,2025,"KW_26_2025",49.4706470997236,9.6,55.1729619673745,28.2,44.7023913110047,3.2,27.5723002727486,10.5,56.2725418237598,8.6,24.8513281009222,5.2,35.1004995440567,2.6,27.9641926408066,8.25,75.3078048913832,68.6666666666667,18.0025573161409,6.4,13.3220322173034,0.25,41.9348266232939,5.6,52.2756980141835,4,27.4466294676752,20,40.8393460508914,8.2,19.406055118736,9,21.5915051581575,5.6,50.979088042811,4.2,27.3019628906891,7.5,17.2614526565758,2
2025-07-06,27,2025,"KW_27_2025",88.962235760694,8,56.1809274906349,23,38.4780231565161,3.4,57.0997961185579,11,38.5707918491358,10.4,30.0536083131316,5.2,28.630321580095,3,33.5352132080027,7.75,73.3396738936559,28,58.4612666255014,8.8,12.3705429399693,0.5,42.0497217367922,6,66.9999134857536,4.25,32.3370482436151,18.6,48.5361238095318,8.6,14.7752789207925,8,40.6621678676576,5,82.0398469309663,3.6,33.6274920131989,6.25,17.2669647217703,2
2025-07-13,28,2025,"KW_28_2025",41.064889551227,9,66.3330735268363,17.8,48.7975135567261,4.4,25.2090984921991,10,29.0253674969316,10.8,23.4149362046014,5.2,43.8046650059801,2.8,45.6116773053076,7.5,49.3383095365992,17,19.8129577371903,9.4,10.4780333374632,0.5,47.1337005764502,7.8,35.6676934052662,5.25,29.8122002742817,21.2,42.4991611553253,8.8,20.4911072339933,18.6,37.1367993312324,6.6,60.5502261631396,5,27.7267424640703,6.75,11.7347333176886,2.4
2025-07-20,29,2025,"KW_29_2025",76.9407270083617,11,65.2829580441793,16,37.1825301949588,4,34.0612622899457,9,58.7723201701337,10.2,22.1908854236242,8.6,39.2895205915869,3,41.7914359535378,16.75,48.5994896110634,17.6666666666667,39.4234053689184,8,12.9690440782826,0.5,60.2444653712601,9.4,45.3751358736773,5.25,27.7250711127505,27.2,49.7192370576197,9,20.4635047898463,15,36.1083203267427,6.4,89.7693488959992,5,29.290476088531,14.25,9.99112033121516,2.6
2025-07-27,30,2025,"KW_30_2025",68.0617916841223,13,58.0708575710041,20.8,49.140996381042,4.2,26.6558907704983,8.75,36.0569579455965,12,15.1289193259757,4.4,28.7296879348741,3,54.3547496697625,23.75,65.3421561557131,17.3333333333333,50.8037098052645,6.2,10.1342429763145,0.75,59.1242672651908,12.2,40.8623485849571,7.25,20.9180637620095,35,58.993372390645,8.6,12.2687479266008,15,37.5097697853953,5.8,58.280621574562,6.6,38.8205549341362,20.5,14.9058031972673,2.4
2025-08-03,31,2025,"KW_31_2025",33.0309472467742,19.2,28.1694683892462,16.2,48.1769140009446,3.8,29.5402545288608,8.25,60.9154247733041,12.8,14.0902068730136,4.6,24.3995157049457,2.6,44.3686980806676,21,65.5107769318951,23,29.749416405254,6,13.2841037524828,0.5,46.3902273639977,7.2,51.3793273563368,7.5,30.4278237817211,22.6,41.519168392422,7.8,22.4892883763075,9.2,54.3751073883703,5.2,82.5671352429681,4.6,33.0502367461883,13.25,16.2914406198479,2
2025-08-10,32,2025,"KW_32_2025",60.9596121445122,19.6,43.7230985333191,14.8,59.6218703594504,8.4,17.9294030542457,9,87.9002629416412,28.8,10.2586203045108,4.2,24.3959154462732,6.4,23.32432572535,13,70.4738558144665,27,29.0251440936528,5,12.7768973398568,0.5,44.8090815854876,9.4,46.6410107310752,29.5,44.0769268534275,22.2,50.8287035122803,8.2,19.9319470829232,9,71.6946176488441,6.6,51.0931824928261,5.4,25.2355136095209,10,8.65913250442375,2.6
2025-08-17,33,2025,"KW_33_2025",44.2450695784678,19.4,38.5658010175727,17.2,61.0240325948763,5.4,31.770067053108,10.25,98.5564315197085,16,17.4741926925249,4.4,45.3088796898536,3.8,39.5905384749121,10.5,57.0842997195861,19.6666666666667,21.0195903540186,7.6,18.2145227520187,0.75,56.05398141993,5.4,53.2018134569784,14.5,43.5122874575895,17.8,37.1833258816287,7.8,29.5045632133877,8.2,47.8152353896809,5,50.1200598129341,3.6,27.1000047708908,7.75,12.2833272924433,2
2025-08-24,34,2025,"KW_34_2025",71.0777257533602,20.4,53.1350190296968,16.6,43.8129095015378,4.4,58.4375557697624,10.25,49.5929960796394,12,16.3001490896324,5.4,58.3704977169402,3.2,47.0924260691525,11.25,53.6186695855515,18.6666666666667,28.6074777766827,7.6,13.6428453882762,0.5,67.0551553033414,7,42.3271704557907,5.75,43.2176411413678,20,44.3676893130214,7.4,12.7619564853523,8.2,33.1888293141471,6,50.4940125533542,3.8,34.3266872043063,7.75,10.211171674204,2.6
2025-08-31,35,2025,"KW_35_2025",75.5442677169459,19.8,44.5054152751521,23,36.8098138356947,6.6,52.8480387047402,11,33.6183937690965,12,25.0396450457371,5.2,42.7554830439869,2.8,28.8871366342937,12.25,32.7670193148528,11,42.7686512999257,5.4,13.4870800648653,0.75,63.2970341150568,21.8,43.4786436926799,6.25,36.4319208868476,21,53.6182567171478,8,18.6248352370685,8.6,41.4275679113298,7,57.999856542006,4,23.0321225071958,7.5,14.6011049651914,2.2
2025-09-07,36,2025,"KW_36_2025",50.5992965600411,10.4,30.5233915649786,19,47.7809193099018,3.6,47.1374733306549,25.75,55.7312083369999,15.4,39.9323155357457,5.4,100,3,39.3286170654575,17.5,50.4097273627078,10.3333333333333,19.476227076384,6.4,25.8363255188058,1.25,38.1357583135075,8,55.7621203051202,4.75,45.1398581166821,31.2,68.5013887302996,6.8,19.3993378787836,9,41.7678867594361,6.2,84.5030278528365,5.6,38.238917415313,10.25,14.3225409796543,2.4
2025-09-14,37,2025,"KW_37_2025",33.8457833754,10.4,50.3441475036226,16,53.3986385017834,3.2,26.1758743300861,20.5,40.3273282756334,12.2,30.8495676928936,5.6,36.8483231620987,2.8,47.1925458424351,16.5,28.8162817056046,9,24.1980167103334,6.8,9.56294076413458,6.25,52.6073047237869,8.6,62.8472072955215,4.5,53.83196004799,29,48.5724623014409,6.8,25.0213495384857,9.4,58.7604577283683,5.6,65.4593153601719,5,40.7090025724364,11.75,32.5462021849434,2.6
2025-09-21,38,2025,"KW_38_2025",52.0289715925679,11,49.1181713530403,15.8,55.5156120552727,5,62.912293115447,30.5,41.8910385682172,17.6,43.1772998727064,5.6,46.9201777648819,3.2,31.7874147415065,18.75,28.4880696269935,10.3333333333333,33.2999140290103,6.8,19.2722898434422,1.25,56.3074980225091,8,46.8527039630532,5.5,37.7089916925212,26.8,46.4294783559965,6.4,25.6252386460896,9.6,48.4492085437104,6.2,77.7114772097795,4.6,33.6299676403024,11.25,23.5489176327564,2.4
2025-09-28,39,2025,"KW_39_2025",49.6720732168754,11,50.5280627003283,16.6,46.9418645890171,3.4,38.8183624236188,16.75,43.1508564725646,15.6,30.1668967989221,5,39.1200981770279,3.6,40.7362319201158,30.25,59.9207949363514,11.6666666666667,50.6633101376654,10,29.8245516854549,2.5,58.0054524685121,8,55.434538559392,5.25,42.519167216435,25.4,75.0223532143182,6.8,22.4138021870136,9.6,32.9296016977825,5.8,66.2458424696185,4.8,31.2016074623551,18.5,17.8071091306473,2.4
2025-10-05,40,2025,"KW_40_2025",56.6667714545985,9.4,37.7184900008706,17,58.5728733403291,4.2,32.6259987683989,14.75,33.5216312646308,14.8,24.1828366563337,5.2,69.6264785243938,4,62.3856494805242,37.25,27.813525652769,9.66666666666667,20.8843658521974,5.4,26.9861106993286,0.5,51.5578086034585,7.6,47.8217038708076,4.25,52.8848230364193,26.6,44.5103121692302,7.8,17.6056689466445,10.6,50.8358646770746,5.4,83.5886395833696,4.8,52.6915663559988,23.25,15.3809996424048,2.4
2025-10-12,41,2025,"KW_41_2025",35.9124786880351,10.2,45.5945373567312,16.8,39.7591535374315,4.8,23.0411509582127,18,48.651616069672,14.8,18.2431870505841,5.8,57.9780433522739,3,67.4562622589226,41,17.1006656296746,8,26.6046598271664,5.2,12.9171488644419,0.75,39.8213820124979,11.6,50.2085429642209,4.5,45.7627658742385,24,57.8116351414961,7.4,20.6669101802522,11.8,58.2194241014397,5.4,96.5693755637122,6.2,57.4803232080765,29.25,18.4238114393119,2.4
2025-10-19,42,2025,"KW_42_2025",33.748956779418,13.6,80.3744747215205,15.2,45.8326924467846,4.8,38.6113717480905,12,49.2888478185438,14.2,18.4256512909439,5.6,33.3151326798636,3.2,35.6945777244431,13.5,63.0343637702729,7.33333333333333,30.3801119241367,5.2,25.6550140842143,0.5,46.8082039223044,8.2,54.0079250850457,4.75,53.8601817113068,23.2,41.2045642276976,7,29.8484638749559,8.8,62.1111777982934,6.2,68.518169352217,6.2,35.553338686519,10.25,20.9593584852922,2.2
2025-10-26,43,2025,"KW_43_2025",84.3921376244404,16.2,43.5580626348987,15.2,43.7562494357603,3.4,48.5902997313654,11.75,52.3839623218196,13.2,43.0298872797912,6.4,31.9191923060785,3.4,56.2876375056915,12.5,56.8196696855993,7.33333333333333,54.6048090723793,10,31.4059442781059,1.5,55.8908905544531,25,61.6221132260107,4.25,54.600745955784,29.2,54.6422616648658,6.2,19.9941567502664,9.4,48.0293516003808,5.2,63.7287591640154,5,29.8130792318084,7,16.3160048155782,2.4
2025-11-02,44,2025,"KW_44_2025",100,11.4,45.9742666364074,20.4,35.8708238769021,4,42.7166632552364,13,44.1238677697728,12,21.4986807040448,8.2,26.284660477812,4.2,29.16434843617,10.25,65.0154506689022,10,51.7302926006335,8.8,27.5575942563764,1.5,33.5986752990031,13,40.0425184309657,5,52.2336888402005,43.6,46.4505194322938,10.2,13.6001255243804,10.8,32.0019361523112,5.8,80.117946629268,6,21.1446347396943,6.75,13.7976042250346,2.4
2025-11-09,45,2025,"KW_45_2025",63.8627252518069,12,36.1212109744037,17.6,59.3302744153212,4,38.7521917059867,12.75,33.8568577235857,12.6,14.1088616708026,8.2,34.6538115667132,11,27.8160258766019,8.75,28.6632904849445,9,60.8068778189837,7.4,20.5446937020735,1,51.2782576017468,12.4,59.4531699935005,5.25,55.2127036811458,41,61.7835794609497,7,22.1830571571145,11.4,53.4395513834805,7.8,76.34085653217,6,27.2841650269217,5.75,14.437980101502,2.2
2025-11-16,46,2025,"KW_46_2025",50.2773073746638,10.4,62.7981205958027,18.4,55.8954681825564,4.6,57.5796673382213,12.5,56.2003611136129,12,17.4691364569705,8.2,35.5431490853353,4.4,33.3008121281104,8,41.5646137271902,9.33333333333333,33.414070054842,6.6,17.0479595778341,0.75,56.04598707927,14.2,48.7478154597605,5.75,37.8712236396931,37.4,44.5896833313338,7,33.9082602885932,11.6,49.2356704700003,6.8,71.2137496307616,6.8,24.5863191783207,5.75,13.1022933724661,2.4
2025-11-23,47,2025,"KW_47_2025",77.8535272149723,7.4,62.946860831798,17.6,48.4506257488943,3.6,22.8035010528647,11.75,71.9367005466678,13.4,23.9409395895812,8,20.1517178943145,4,42.8278398138543,7.5,99.2885910618391,13.6666666666667,26.9939845185855,6.2,21.2035479991403,0.75,64.346581483415,11.6,54.2360876109634,5.5,47.4455476509884,32.4,72.3570811683212,6.6,32.8945117697326,10,55.3528451464213,4.8,66.3974721562699,5,32.0899314764998,5.25,24.170706062092,2.2
2025-11-30,48,2025,"KW_48_2025",43.7960640510832,5.4,61.2753191669676,20.4,28.6402236744441,3.8,27.263023981183,16.25,76.8883844167014,13,15.1896248938307,8.4,35.5117471811969,4.6,21.5172291494087,8.25,41.6253826066986,10.6666666666667,15.6304424656377,5.6,11.5876901129146,1,40.6268258666917,16,37.2818290232321,6.75,24.7460376711105,47,32.281989865593,6.8,19.0380295663264,13.6,46.8868354237952,5.2,69.3208837464958,6.4,22.8730705912156,5.5,23.8274305342982,2.6
